song,artist_1,artist_id_1,genre_1,album,label,popularity,total_tracks,album_id,duration,date,date_album,imagen,url_song,artist_2,genre_2,artist_id_2,artist_3,genre_3,artist_id_3,artist_4,artist_id_4,genre_4,artist_5,artist_id_5,genre_5
Same Old Scene,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Flesh And Blood,Virgin Records Ltd,57.0,10,1qPdwK9Ew939DdtkACLMvD,237400,2023-02-04T16:10:22Z,1980-06-01,https://i.scdn.co/image/ab67616d0000b273bbd21743c6f550040ee85129,https://open.spotify.com/track/2laPqoDW8LGBmmd3nCM6vG,none,none,none,none,none,none,none,none,none,none,none,none
Flesh And Blood,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Flesh And Blood,Virgin Records Ltd,57.0,10,1qPdwK9Ew939DdtkACLMvD,193373,2023-02-04T16:10:22Z,1980-06-01,https://i.scdn.co/image/ab67616d0000b273bbd21743c6f550040ee85129,https://open.spotify.com/track/5bV8YiilMeLZV4ER6uWSTr,none,none,none,none,none,none,none,none,none,none,none,none
My Only Love,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Flesh And Blood,Virgin Records Ltd,57.0,10,1qPdwK9Ew939DdtkACLMvD,319133,2023-02-04T16:10:22Z,1980-06-01,https://i.scdn.co/image/ab67616d0000b273bbd21743c6f550040ee85129,https://open.spotify.com/track/0Gy2Mq49a3qb79jwlEa59o,none,none,none,none,none,none,none,none,none,none,none,none
Over You,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Flesh And Blood,Virgin Records Ltd,57.0,10,1qPdwK9Ew939DdtkACLMvD,207026,2023-02-04T16:10:22Z,1980-06-01,https://i.scdn.co/image/ab67616d0000b273bbd21743c6f550040ee85129,https://open.spotify.com/track/3FUgeEAXmITQys2lwVhU2Y,none,none,none,none,none,none,none,none,none,none,none,none
Eight Miles High,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Flesh And Blood,Virgin Records Ltd,57.0,10,1qPdwK9Ew939DdtkACLMvD,293266,2023-02-04T16:10:22Z,1980-06-01,https://i.scdn.co/image/ab67616d0000b273bbd21743c6f550040ee85129,https://open.spotify.com/track/532ObqY4Txjpyv2hUMPMDj,none,none,none,none,none,none,none,none,none,none,none,none
"Rain, Rain, Rain",Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Flesh And Blood,Virgin Records Ltd,57.0,10,1qPdwK9Ew939DdtkACLMvD,200866,2023-02-04T16:10:22Z,1980-06-01,https://i.scdn.co/image/ab67616d0000b273bbd21743c6f550040ee85129,https://open.spotify.com/track/6GDjRGJdHG1QYQ8ArXxdr1,none,none,none,none,none,none,none,none,none,none,none,none
No Strange Delight,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Flesh And Blood,Virgin Records Ltd,57.0,10,1qPdwK9Ew939DdtkACLMvD,284933,2023-02-04T16:10:22Z,1980-06-01,https://i.scdn.co/image/ab67616d0000b273bbd21743c6f550040ee85129,https://open.spotify.com/track/7uftYmZdnKIfOVKf5SUcmE,none,none,none,none,none,none,none,none,none,none,none,none
Running Wild,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Flesh And Blood,Virgin Records Ltd,57.0,10,1qPdwK9Ew939DdtkACLMvD,301466,2023-02-04T16:10:22Z,1980-06-01,https://i.scdn.co/image/ab67616d0000b273bbd21743c6f550040ee85129,https://open.spotify.com/track/14AFZjBt8B9PKGsB7PZHxJ,none,none,none,none,none,none,none,none,none,none,none,none
More Than This,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Avalon,EG Records,67.0,10,3JXODSjT9mUz2lIb4YIErw,270651,2023-02-04T16:10:52Z,1982-05-01,https://i.scdn.co/image/ab67616d0000b273c7972702cff224328b39f8a6,https://open.spotify.com/track/6N7gPTru90HYLRUIVDQ185,none,none,none,none,none,none,none,none,none,none,none,none
The Space Between,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Avalon,EG Records,67.0,10,3JXODSjT9mUz2lIb4YIErw,270333,2023-02-04T16:10:52Z,1982-05-01,https://i.scdn.co/image/ab67616d0000b273c7972702cff224328b39f8a6,https://open.spotify.com/track/45UhvXm5P2bXBJfmG4h0yW,none,none,none,none,none,none,none,none,none,none,none,none
Avalon,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Avalon,EG Records,67.0,10,3JXODSjT9mUz2lIb4YIErw,256839,2023-02-04T16:10:52Z,1982-05-01,https://i.scdn.co/image/ab67616d0000b273c7972702cff224328b39f8a6,https://open.spotify.com/track/7iWIdiJlKvJ4PjFYVrWLUU,none,none,none,none,none,none,none,none,none,none,none,none
India,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Avalon,EG Records,67.0,10,3JXODSjT9mUz2lIb4YIErw,104893,2023-02-04T16:10:52Z,1982-05-01,https://i.scdn.co/image/ab67616d0000b273c7972702cff224328b39f8a6,https://open.spotify.com/track/2mFQ1UwlVpbzHSDv0qnioP,none,none,none,none,none,none,none,none,none,none,none,none
While My Heart Is Still Beating,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Avalon,EG Records,67.0,10,3JXODSjT9mUz2lIb4YIErw,206106,2023-02-04T16:10:52Z,1982-05-01,https://i.scdn.co/image/ab67616d0000b273c7972702cff224328b39f8a6,https://open.spotify.com/track/1fcz0bjCaoAo4APleIRTut,none,none,none,none,none,none,none,none,none,none,none,none
The Main Thing,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Avalon,EG Records,67.0,10,3JXODSjT9mUz2lIb4YIErw,234133,2023-02-04T16:10:52Z,1982-05-01,https://i.scdn.co/image/ab67616d0000b273c7972702cff224328b39f8a6,https://open.spotify.com/track/0jVedBb3lT4SYV77zrDdeQ,none,none,none,none,none,none,none,none,none,none,none,none
Take A Chance With Me,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Avalon,EG Records,67.0,10,3JXODSjT9mUz2lIb4YIErw,282800,2023-02-04T16:10:52Z,1982-05-01,https://i.scdn.co/image/ab67616d0000b273c7972702cff224328b39f8a6,https://open.spotify.com/track/1i7udkWd7YzALjdYQnzqvM,none,none,none,none,none,none,none,none,none,none,none,none
To Turn You On,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Avalon,EG Records,67.0,10,3JXODSjT9mUz2lIb4YIErw,256733,2023-02-04T16:10:52Z,1982-05-01,https://i.scdn.co/image/ab67616d0000b273c7972702cff224328b39f8a6,https://open.spotify.com/track/0y74BqFLkaMbhZtywFJ1I4,none,none,none,none,none,none,none,none,none,none,none,none
True To Life,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Avalon,EG Records,67.0,10,3JXODSjT9mUz2lIb4YIErw,265293,2023-02-04T16:10:52Z,1982-05-01,https://i.scdn.co/image/ab67616d0000b273c7972702cff224328b39f8a6,https://open.spotify.com/track/78xp7CjJ3Uqxa44QAMdBWJ,none,none,none,none,none,none,none,none,none,none,none,none
Tara,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Avalon,EG Records,67.0,10,3JXODSjT9mUz2lIb4YIErw,103773,2023-02-04T16:10:52Z,1982-05-01,https://i.scdn.co/image/ab67616d0000b273c7972702cff224328b39f8a6,https://open.spotify.com/track/5oMNDwCx1Lr9BSL4WkkazM,none,none,none,none,none,none,none,none,none,none,none,none
What You're Proposing,Status Quo,4gIdjgLlvgEOz7MexDZzpM,"blues rock, british blues, glam rock",Just Supposin',UMC (Universal Music Catalogue),48.0,10,499LkyqISYrylHIGk2IkLx,258986,2023-02-04T16:15:38Z,1980,https://i.scdn.co/image/ab67616d0000b2737d0b4c594176a464f800df4c,https://open.spotify.com/track/3nhpHXLDOjNDPeE8sxYq2g,none,none,none,none,none,none,none,none,none,none,none,none
Run To Mummy,Status Quo,4gIdjgLlvgEOz7MexDZzpM,"blues rock, british blues, glam rock",Just Supposin',UMC (Universal Music Catalogue),48.0,10,499LkyqISYrylHIGk2IkLx,192613,2023-02-04T16:15:38Z,1980,https://i.scdn.co/image/ab67616d0000b2737d0b4c594176a464f800df4c,https://open.spotify.com/track/439XNpwP4mAK8jULJdAujf,none,none,none,none,none,none,none,none,none,none,none,none
Don't Drive My Car,Status Quo,4gIdjgLlvgEOz7MexDZzpM,"blues rock, british blues, glam rock",Just Supposin',UMC (Universal Music Catalogue),48.0,10,499LkyqISYrylHIGk2IkLx,278840,2023-02-04T16:15:38Z,1980,https://i.scdn.co/image/ab67616d0000b2737d0b4c594176a464f800df4c,https://open.spotify.com/track/1Mp4v4dVLRMaVfSKUkTUi8,none,none,none,none,none,none,none,none,none,none,none,none
Lies,Status Quo,4gIdjgLlvgEOz7MexDZzpM,"blues rock, british blues, glam rock",Just Supposin',UMC (Universal Music Catalogue),48.0,10,499LkyqISYrylHIGk2IkLx,243093,2023-02-04T16:15:38Z,1980,https://i.scdn.co/image/ab67616d0000b2737d0b4c594176a464f800df4c,https://open.spotify.com/track/531soiHmnf8KRb5IyUSG7u,none,none,none,none,none,none,none,none,none,none,none,none
Over The Edge,Status Quo,4gIdjgLlvgEOz7MexDZzpM,"blues rock, british blues, glam rock",Just Supposin',UMC (Universal Music Catalogue),48.0,10,499LkyqISYrylHIGk2IkLx,272813,2023-02-04T16:15:38Z,1980,https://i.scdn.co/image/ab67616d0000b2737d0b4c594176a464f800df4c,https://open.spotify.com/track/5MTzTG1q2olb7eGvLgTATp,none,none,none,none,none,none,none,none,none,none,none,none
The Wild Ones,Status Quo,4gIdjgLlvgEOz7MexDZzpM,"blues rock, british blues, glam rock",Just Supposin',UMC (Universal Music Catalogue),48.0,10,499LkyqISYrylHIGk2IkLx,243400,2023-02-04T16:15:38Z,1980,https://i.scdn.co/image/ab67616d0000b2737d0b4c594176a464f800df4c,https://open.spotify.com/track/2B9nK77uMOzCuORExIaqrS,none,none,none,none,none,none,none,none,none,none,none,none
Name Of The Game,Status Quo,4gIdjgLlvgEOz7MexDZzpM,"blues rock, british blues, glam rock",Just Supposin',UMC (Universal Music Catalogue),48.0,10,499LkyqISYrylHIGk2IkLx,276613,2023-02-04T16:15:38Z,1980,https://i.scdn.co/image/ab67616d0000b2737d0b4c594176a464f800df4c,https://open.spotify.com/track/5rvdHROS6nPnFTEX2XjKUp,none,none,none,none,none,none,none,none,none,none,none,none
Coming And Going,Status Quo,4gIdjgLlvgEOz7MexDZzpM,"blues rock, british blues, glam rock",Just Supposin',UMC (Universal Music Catalogue),48.0,10,499LkyqISYrylHIGk2IkLx,393106,2023-02-04T16:15:38Z,1980,https://i.scdn.co/image/ab67616d0000b2737d0b4c594176a464f800df4c,https://open.spotify.com/track/3XAKRlllGcPG2iAR3QVLze,none,none,none,none,none,none,none,none,none,none,none,none
Rock 'N' Roll,Status Quo,4gIdjgLlvgEOz7MexDZzpM,"blues rock, british blues, glam rock",Just Supposin',UMC (Universal Music Catalogue),48.0,10,499LkyqISYrylHIGk2IkLx,328293,2023-02-04T16:15:38Z,1980,https://i.scdn.co/image/ab67616d0000b2737d0b4c594176a464f800df4c,https://open.spotify.com/track/5n9x6TprFVUv9yT7RYjgbG,none,none,none,none,none,none,none,none,none,none,none,none
A B Blues,Status Quo,4gIdjgLlvgEOz7MexDZzpM,"blues rock, british blues, glam rock",Just Supposin',UMC (Universal Music Catalogue),48.0,10,499LkyqISYrylHIGk2IkLx,268706,2023-02-04T16:15:38Z,1980,https://i.scdn.co/image/ab67616d0000b2737d0b4c594176a464f800df4c,https://open.spotify.com/track/7gSEqR03Ik8wGnoh3WsmsZ,none,none,none,none,none,none,none,none,none,none,none,none
Come ti va,Premiata Forneria Marconi,1MD5pgVzlusqGyuSTcTxvu,"italian progressive rock, progressive rock, symphonic rock",Come Ti Va In Riva Alla Citta',RCA Records Label,18.0,8,6oiL1Z5oSaXjTNyPv8sjNE,340666,2023-02-23T18:57:42Z,1981-10-20,https://i.scdn.co/image/ab67616d0000b27364103319dcf9fc397406634a,https://open.spotify.com/track/1ekdzHa73idUTpBx2D8bNY,none,none,none,none,none,none,none,none,none,none,none,none
Weekend,Premiata Forneria Marconi,1MD5pgVzlusqGyuSTcTxvu,"italian progressive rock, progressive rock, symphonic rock",Come Ti Va In Riva Alla Citta',RCA Records Label,18.0,8,6oiL1Z5oSaXjTNyPv8sjNE,291666,2023-02-23T18:57:42Z,1981-10-20,https://i.scdn.co/image/ab67616d0000b27364103319dcf9fc397406634a,https://open.spotify.com/track/4kj9Sdqs2Ix3n4kDyZPPvK,none,none,none,none,none,none,none,none,none,none,none,none
Quartiere otto,Premiata Forneria Marconi,1MD5pgVzlusqGyuSTcTxvu,"italian progressive rock, progressive rock, symphonic rock",Come Ti Va In Riva Alla Citta',RCA Records Label,18.0,8,6oiL1Z5oSaXjTNyPv8sjNE,332000,2023-02-23T18:57:42Z,1981-10-20,https://i.scdn.co/image/ab67616d0000b27364103319dcf9fc397406634a,https://open.spotify.com/track/6XVMLt4aVJf8xeilI6hSr0,none,none,none,none,none,none,none,none,none,none,none,none
Rock In La,Premiata Forneria Marconi,1MD5pgVzlusqGyuSTcTxvu,"italian progressive rock, progressive rock, symphonic rock",Come Ti Va In Riva Alla Citta',RCA Records Label,18.0,8,6oiL1Z5oSaXjTNyPv8sjNE,265333,2023-02-23T18:57:42Z,1981-10-20,https://i.scdn.co/image/ab67616d0000b27364103319dcf9fc397406634a,https://open.spotify.com/track/5M3Z8cGWYQIo3uXmAXULi8,none,none,none,none,none,none,none,none,none,none,none,none
Chi ha paura della notte?,Premiata Forneria Marconi,1MD5pgVzlusqGyuSTcTxvu,"italian progressive rock, progressive rock, symphonic rock",Come Ti Va In Riva Alla Citta',RCA Records Label,18.0,8,6oiL1Z5oSaXjTNyPv8sjNE,271333,2023-02-23T18:57:42Z,1981-10-20,https://i.scdn.co/image/ab67616d0000b27364103319dcf9fc397406634a,https://open.spotify.com/track/1C7T7Qbi5zpaTVBmju0pxr,none,none,none,none,none,none,none,none,none,none,none,none
Indians,Premiata Forneria Marconi,1MD5pgVzlusqGyuSTcTxvu,"italian progressive rock, progressive rock, symphonic rock",Come Ti Va In Riva Alla Citta',RCA Records Label,18.0,8,6oiL1Z5oSaXjTNyPv8sjNE,278333,2023-02-23T18:57:42Z,1981-10-20,https://i.scdn.co/image/ab67616d0000b27364103319dcf9fc397406634a,https://open.spotify.com/track/5iEYgAYQZkbr2GV2E67wkw,none,none,none,none,none,none,none,none,none,none,none,none
Poeta Mancato,Premiata Forneria Marconi,1MD5pgVzlusqGyuSTcTxvu,"italian progressive rock, progressive rock, symphonic rock",Come Ti Va In Riva Alla Citta',RCA Records Label,18.0,8,6oiL1Z5oSaXjTNyPv8sjNE,181493,2023-02-23T18:57:42Z,1981-10-20,https://i.scdn.co/image/ab67616d0000b27364103319dcf9fc397406634a,https://open.spotify.com/track/7KXRT9WKebgxlRLaA9ZgZM,none,none,none,none,none,none,none,none,none,none,none,none
Meno Male Che Ci Sei,Premiata Forneria Marconi,1MD5pgVzlusqGyuSTcTxvu,"italian progressive rock, progressive rock, symphonic rock",Come Ti Va In Riva Alla Citta',RCA Records Label,18.0,8,6oiL1Z5oSaXjTNyPv8sjNE,301840,2023-02-23T18:57:42Z,1981-10-20,https://i.scdn.co/image/ab67616d0000b27364103319dcf9fc397406634a,https://open.spotify.com/track/47bR13mMWV3Kj7SYsLyGYO,none,none,none,none,none,none,none,none,none,none,none,none
Party - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",The Miracle (2011 Remaster),EMI,60.0,10,3h6SV9wHJtNL1YswZUJs8V,144893,2023-03-22T11:41:20Z,1989-05-22,https://i.scdn.co/image/ab67616d0000b27327fda1adf296f242416b4230,https://open.spotify.com/track/2As8W0MhoBuWVCyuVUj0sl,none,none,none,none,none,none,none,none,none,none,none,none
Khashoggi's Ship - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",The Miracle (2011 Remaster),EMI,60.0,10,3h6SV9wHJtNL1YswZUJs8V,167666,2023-03-22T11:41:20Z,1989-05-22,https://i.scdn.co/image/ab67616d0000b27327fda1adf296f242416b4230,https://open.spotify.com/track/1SH4lUFMH0gp6WFfVb0jYD,none,none,none,none,none,none,none,none,none,none,none,none
The Miracle - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",The Miracle (2011 Remaster),EMI,60.0,10,3h6SV9wHJtNL1YswZUJs8V,301360,2023-03-22T11:41:20Z,1989-05-22,https://i.scdn.co/image/ab67616d0000b27327fda1adf296f242416b4230,https://open.spotify.com/track/5EQXJGm08LMM1ZtVmkYJMn,none,none,none,none,none,none,none,none,none,none,none,none
I Want It All - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",The Miracle (2011 Remaster),EMI,60.0,10,3h6SV9wHJtNL1YswZUJs8V,280480,2023-03-22T11:41:20Z,1989-05-22,https://i.scdn.co/image/ab67616d0000b27327fda1adf296f242416b4230,https://open.spotify.com/track/3Dpyn5Cu7BdURzo2ov4dku,none,none,none,none,none,none,none,none,none,none,none,none
The Invisible Man - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",The Miracle (2011 Remaster),EMI,60.0,10,3h6SV9wHJtNL1YswZUJs8V,237680,2023-03-22T11:41:20Z,1989-05-22,https://i.scdn.co/image/ab67616d0000b27327fda1adf296f242416b4230,https://open.spotify.com/track/6VoiY3rukFPoqzP4AoGPU8,none,none,none,none,none,none,none,none,none,none,none,none
Breakthru - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",The Miracle (2011 Remaster),EMI,60.0,10,3h6SV9wHJtNL1YswZUJs8V,248386,2023-03-22T11:41:20Z,1989-05-22,https://i.scdn.co/image/ab67616d0000b27327fda1adf296f242416b4230,https://open.spotify.com/track/5Nuxdf0f5PpaeaPm4jrhiE,none,none,none,none,none,none,none,none,none,none,none,none
Rain Must Fall - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",The Miracle (2011 Remaster),EMI,60.0,10,3h6SV9wHJtNL1YswZUJs8V,263293,2023-03-22T11:41:20Z,1989-05-22,https://i.scdn.co/image/ab67616d0000b27327fda1adf296f242416b4230,https://open.spotify.com/track/6jornLGJEzC3wFP2MFFvWg,none,none,none,none,none,none,none,none,none,none,none,none
Scandal - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",The Miracle (2011 Remaster),EMI,60.0,10,3h6SV9wHJtNL1YswZUJs8V,282920,2023-03-22T11:41:20Z,1989-05-22,https://i.scdn.co/image/ab67616d0000b27327fda1adf296f242416b4230,https://open.spotify.com/track/6ntpR3xo7Zcc9akHgcMbu5,none,none,none,none,none,none,none,none,none,none,none,none
My Baby Does Me - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",The Miracle (2011 Remaster),EMI,60.0,10,3h6SV9wHJtNL1YswZUJs8V,202800,2023-03-22T11:41:20Z,1989-05-22,https://i.scdn.co/image/ab67616d0000b27327fda1adf296f242416b4230,https://open.spotify.com/track/4ThbgbCyLKCPrPEdmYfwtV,none,none,none,none,none,none,none,none,none,none,none,none
Was It All Worth It - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",The Miracle (2011 Remaster),EMI,60.0,10,3h6SV9wHJtNL1YswZUJs8V,347800,2023-03-22T11:41:20Z,1989-05-22,https://i.scdn.co/image/ab67616d0000b27327fda1adf296f242416b4230,https://open.spotify.com/track/5YAXhS6lCmoQD4HJvi6YwW,none,none,none,none,none,none,none,none,none,none,none,none
Un Nuovo Giorno O Un Giorno Nuovo,Claudio Baglioni,5zBAb4P2NoTps0shbgZvgj,"classic italian pop, italian adult pop",La Vita E' Adesso,Columbia,48.0,10,07gMifgQGXzeoHjo7b1wbj,266933,2023-03-23T15:06:11Z,1985-11-15,https://i.scdn.co/image/ab67616d0000b2735d1b094f90128d12ba610029,https://open.spotify.com/track/73FUbcLI9MzUFCs3ZKJ3AX,none,none,none,none,none,none,none,none,none,none,none,none
L'Amico E Domani,Claudio Baglioni,5zBAb4P2NoTps0shbgZvgj,"classic italian pop, italian adult pop",La Vita E' Adesso,Columbia,48.0,10,07gMifgQGXzeoHjo7b1wbj,225200,2023-03-23T15:06:11Z,1985-11-15,https://i.scdn.co/image/ab67616d0000b2735d1b094f90128d12ba610029,https://open.spotify.com/track/2juSvT0idwOQFuOT4Jxr5H,none,none,none,none,none,none,none,none,none,none,none,none
Uomini persi,Claudio Baglioni,5zBAb4P2NoTps0shbgZvgj,"classic italian pop, italian adult pop",La Vita E' Adesso,Columbia,48.0,10,07gMifgQGXzeoHjo7b1wbj,314400,2023-03-23T15:06:11Z,1985-11-15,https://i.scdn.co/image/ab67616d0000b2735d1b094f90128d12ba610029,https://open.spotify.com/track/16ZSZ4HKb57iAc6Vr5TxtO,none,none,none,none,none,none,none,none,none,none,none,none
La vita è adesso,Claudio Baglioni,5zBAb4P2NoTps0shbgZvgj,"classic italian pop, italian adult pop",La Vita E' Adesso,Columbia,48.0,10,07gMifgQGXzeoHjo7b1wbj,325360,2023-03-23T15:06:11Z,1985-11-15,https://i.scdn.co/image/ab67616d0000b2735d1b094f90128d12ba610029,https://open.spotify.com/track/6DW6aDnyAJW38E54i80m3q,none,none,none,none,none,none,none,none,none,none,none,none
Tutto Il Calcio Minuto Per Minuto,Claudio Baglioni,5zBAb4P2NoTps0shbgZvgj,"classic italian pop, italian adult pop",La Vita E' Adesso,Columbia,48.0,10,07gMifgQGXzeoHjo7b1wbj,441600,2023-03-23T15:06:11Z,1985-11-15,https://i.scdn.co/image/ab67616d0000b2735d1b094f90128d12ba610029,https://open.spotify.com/track/6QgEcanirlbs7d9wFDMBoa,none,none,none,none,none,none,none,none,none,none,none,none
Andiamo a casa,Claudio Baglioni,5zBAb4P2NoTps0shbgZvgj,"classic italian pop, italian adult pop",La Vita E' Adesso,Columbia,48.0,10,07gMifgQGXzeoHjo7b1wbj,288906,2023-03-23T15:06:11Z,1985-11-15,https://i.scdn.co/image/ab67616d0000b2735d1b094f90128d12ba610029,https://open.spotify.com/track/7kdZGtJyifa9zWL9nw3kdL,none,none,none,none,none,none,none,none,none,none,none,none
Amori in corso,Claudio Baglioni,5zBAb4P2NoTps0shbgZvgj,"classic italian pop, italian adult pop",La Vita E' Adesso,Columbia,48.0,10,07gMifgQGXzeoHjo7b1wbj,332000,2023-03-23T15:06:11Z,1985-11-15,https://i.scdn.co/image/ab67616d0000b2735d1b094f90128d12ba610029,https://open.spotify.com/track/2CznQ4hgO5DXGV8Rxj9xCz,none,none,none,none,none,none,none,none,none,none,none,none
E adesso la pubblicità,Claudio Baglioni,5zBAb4P2NoTps0shbgZvgj,"classic italian pop, italian adult pop",La Vita E' Adesso,Columbia,48.0,10,07gMifgQGXzeoHjo7b1wbj,293960,2023-03-23T15:06:11Z,1985-11-15,https://i.scdn.co/image/ab67616d0000b2735d1b094f90128d12ba610029,https://open.spotify.com/track/69oPGz7LmgKKFj4YvTkNXQ,none,none,none,none,none,none,none,none,none,none,none,none
Un Treno Per Dove,Claudio Baglioni,5zBAb4P2NoTps0shbgZvgj,"classic italian pop, italian adult pop",La Vita E' Adesso,Columbia,48.0,10,07gMifgQGXzeoHjo7b1wbj,260666,2023-03-23T15:06:11Z,1985-11-15,https://i.scdn.co/image/ab67616d0000b2735d1b094f90128d12ba610029,https://open.spotify.com/track/70iIzpNFgI2dvALWqy8A36,none,none,none,none,none,none,none,none,none,none,none,none
"Notte Di Note, Note Di Notte",Claudio Baglioni,5zBAb4P2NoTps0shbgZvgj,"classic italian pop, italian adult pop",La Vita E' Adesso,Columbia,48.0,10,07gMifgQGXzeoHjo7b1wbj,377600,2023-03-23T15:06:11Z,1985-11-15,https://i.scdn.co/image/ab67616d0000b2735d1b094f90128d12ba610029,https://open.spotify.com/track/7qi6cI7kCfB8dHMwCogx3C,none,none,none,none,none,none,none,none,none,none,none,none
Rhythm of Love,Yes,7AC976RDJzL2asmZuz7qil,"album rock, art rock, classic rock, hard rock, progressive rock, rock, soft rock, symphonic rock",Big Generator,Rhino,47.0,8,1tlsJPpfTZA7Z9o091Ylkk,292173,2023-04-04T14:55:31Z,1987-09-15,https://i.scdn.co/image/ab67616d0000b27362d739bbd67dc11b81785dc5,https://open.spotify.com/track/7Jgz1CgFVfBmtYJ1lc0UXa,none,none,none,none,none,none,none,none,none,none,none,none
Big Generator,Yes,7AC976RDJzL2asmZuz7qil,"album rock, art rock, classic rock, hard rock, progressive rock, rock, soft rock, symphonic rock",Big Generator,Rhino,47.0,8,1tlsJPpfTZA7Z9o091Ylkk,273173,2023-04-04T14:55:31Z,1987-09-15,https://i.scdn.co/image/ab67616d0000b27362d739bbd67dc11b81785dc5,https://open.spotify.com/track/0wZzv5xj8VUKHRur6ErjMX,none,none,none,none,none,none,none,none,none,none,none,none
"Shoot High, Aim Low",Yes,7AC976RDJzL2asmZuz7qil,"album rock, art rock, classic rock, hard rock, progressive rock, rock, soft rock, symphonic rock",Big Generator,Rhino,47.0,8,1tlsJPpfTZA7Z9o091Ylkk,419800,2023-04-04T14:55:31Z,1987-09-15,https://i.scdn.co/image/ab67616d0000b27362d739bbd67dc11b81785dc5,https://open.spotify.com/track/5VL5iChOudjCNAH6aBTxiZ,none,none,none,none,none,none,none,none,none,none,none,none
Almost Like Love,Yes,7AC976RDJzL2asmZuz7qil,"album rock, art rock, classic rock, hard rock, progressive rock, rock, soft rock, symphonic rock",Big Generator,Rhino,47.0,8,1tlsJPpfTZA7Z9o091Ylkk,300906,2023-04-04T14:55:31Z,1987-09-15,https://i.scdn.co/image/ab67616d0000b27362d739bbd67dc11b81785dc5,https://open.spotify.com/track/5H0JiZbwW58S1vV31KSz01,none,none,none,none,none,none,none,none,none,none,none,none
